      Z logage     M_ini           M_act      logL logTe   logG    mbol    U       B       V       R       I       J       H       K       int_IMF stage
	0.015200	10.0000	1.03756404	0.9529	1.6631	3.6722	2.3949	0.612	2.987	2.080	1.025	0.409	-0.078	-0.797	-1.370	-1.445	3.15070057	4
	0.015200	10.0000	1.03765821	0.9529	1.6631	3.6724	2.3954	0.612	2.985	2.079	1.024	0.409	-0.078	-0.796	-1.369	-1.444	3.15072441	4
	0.015200	10.0000	1.03774667	0.9529	1.6636	3.6724	2.3951	0.611	2.983	2.077	1.023	0.407	-0.080	-0.797	-1.370	-1.445	3.15074682	4
	0.015200	10.0000	1.03783894	0.9528	1.6645	3.6724	2.3941	0.609	2.981	2.075	1.020	0.405	-0.082	-0.800	-1.372	-1.447	3.15077019	4
	0.015200	10.0000	1.03788435	0.9528	1.6652	3.6724	2.3934	0.607	2.980	2.074	1.019	0.403	-0.084	-0.801	-1.374	-1.449	3.15078163	4
	0.015200	10.0000	1.03793037	0.9528	1.6659	3.6723	2.3924	0.605	2.979	2.072	1.017	0.402	-0.085	-0.804	-1.376	-1.451	3.15079331	4
	0.015200	10.0000	1.03801966	0.9528	1.6678	3.6722	2.3900	0.600	2.977	2.069	1.013	0.397	-0.090	-0.809	-1.382	-1.457	3.15081596	4
	0.015200	10.0000	1.03811359	0.9528	1.6705	3.6720	2.3864	0.594	2.976	2.065	1.008	0.391	-0.097	-0.816	-1.390	-1.465	3.15083957	4
	0.015200	10.0000	1.03820765	0.9528	1.6739	3.6717	2.3819	0.585	2.975	2.060	1.001	0.383	-0.105	-0.826	-1.400	-1.475	3.15086341	4
	0.015200	10.0000	1.03829598	0.9528	1.6778	3.6713	2.3765	0.575	2.974	2.054	0.993	0.374	-0.115	-0.837	-1.412	-1.488	3.15088582	4
	0.015200	10.0000	1.03838396	0.9528	1.6827	3.6709	2.3699	0.563	2.973	2.048	0.984	0.364	-0.127	-0.850	-1.427	-1.503	3.15090799	4
	0.015200	10.0000	1.03847229	0.9527	1.6881	3.6704	2.3624	0.550	2.972	2.040	0.973	0.351	-0.140	-0.865	-1.444	-1.520	3.15093040	4
	0.015200	10.0000	1.03856218	0.9527	1.6943	3.6698	2.3538	0.534	2.972	2.032	0.961	0.337	-0.155	-0.883	-1.463	-1.539	3.15095305	4
	0.015200	10.0000	1.03865111	0.9527	1.7014	3.6691	2.3441	0.517	2.971	2.023	0.948	0.322	-0.172	-0.903	-1.485	-1.561	3.15097547	4
	0.015200	10.0000	1.03874159	0.9527	1.7076	3.6685	2.3354	0.501	2.972	2.015	0.937	0.308	-0.188	-0.920	-1.504	-1.581	3.15099835	4
	0.015200	10.0000	1.03883183	0.9526	1.7144	3.6679	2.3261	0.484	2.971	2.006	0.924	0.293	-0.204	-0.939	-1.525	-1.602	3.15102124	4
	0.015200	10.0000	1.03892112	0.9526	1.7419	3.6653	2.2882	0.415	2.970	1.970	0.872	0.232	-0.271	-1.016	-1.609	-1.688	3.15104365	4
	0.015200	10.0000	1.03899038	0.9526	1.7801	3.6618	2.2359	0.320	2.967	1.919	0.800	0.148	-0.364	-1.122	-1.726	-1.807	3.15106130	4
	0.015200	10.0000	1.03902638	0.9525	1.8198	3.6580	2.1813	0.221	2.968	1.869	0.726	0.061	-0.460	-1.232	-1.847	-1.930	3.15107036	4
	0.015200	10.0000	1.03904605	0.9525	1.8625	3.6542	2.1230	0.114	2.969	1.815	0.648	-0.031	-0.562	-1.350	-1.977	-2.063	3.15107536	4
	0.015200	10.0000	1.03905547	0.9525	1.9025	3.6505	2.0683	0.014	2.971	1.765	0.575	-0.118	-0.659	-1.461	-2.098	-2.187	3.15107775	4
